accX,accY,accZ,gX,gY,gZ,gyrX,gyrY,gyrZ,mX,mY,mZ,oZ,oX,oY,delta
-0.0515,0.2334,9.074,0.6486,0.5046,9.7722,0.2517,-0.5473,0.0855,-7.2,-27.8,-42.4,169.44,-2.6,-2.91,18193
0.0611,0.2095,8.4719,0.7049,0.3603,9.7746,-0.1417,0.0134,0.0391,-8,-27.8,-42.3,169.48,-2.37,-4.25,18295
0.3986,1.142,8.1211,0.6506,0.3489,9.7788,0.1552,0.0782,0.1466,-9.1,-27.4,-42.3,166.34,-2.04,-3.81,18397
0.3077,0.9984,9.7839,0.4793,0.464,9.7839,0.0403,0.1417,-0.0159,-9.3,-27.5,-41.7,164.77,-2.62,-2.97,18499
0.1269,0.595,11.7747,0.4335,0.5824,9.7797,0.3445,0.2004,-0.0037,-9,-27.7,-41.5,164.92,-3.02,-2.85,18601
-0.4046,-1.4736,14.2287,0.4176,0.3373,9.7919,-0.4728,-0.3433,-0.3641,-8.6,-28.2,-41.5,164.51,-3.78,-2.8,18704
0.6728,0.3926,7.0641,0.3298,0.4831,9.7892,0.1991,-0.292,0.0379,-8.1,-28.1,-41.8,165.17,-2.48,-1.47,18805
0.0395,0.7183,7.9404,0.3211,0.347,9.7952,-0.0892,-0.0122,-0.0281,-7.4,-28,-42,168.02,-2.03,-1.88,18907
-0.0922,0.7219,9.1279,0.2692,0.2384,9.8001,-0.0892,0.1515,0.0195,-7,-27.5,-42,167.68,-1.48,-1.83,19009
-0.1616,0.5064,10.7631,0.2163,0.2292,9.8016,0.0342,0,0.1527,-6.9,-27.3,-41.9,166.96,-1.23,-1.3,19112
-0.1101,0.7506,10.2975,0.2444,0.4407,9.7937,0.3311,-0.0049,0.336,-7,-27.2,-42.1,166.65,-2.58,-1.43,19213
0.419,0.006,12.9981,0.3469,0.3928,9.7926,-0.1332,-0.2529,0.2712,-7.2,-27.4,-42.2,166.69,-2.92,-1.54,19315
0.1041,0.3065,9.0477,0.4862,0.3441,9.7885,-0.0293,-0.3494,0.022,-7.9,-27.5,-42,166.28,-2.37,-2.5,19418
0.0646,0.8835,8.2325,0.3982,0.2932,9.7942,0.1405,0.0122,0.0782,-8.8,-27.2,-41.8,164.18,-1.71,-2.33,19520
-0.2825,0.9469,9.1231,0.2319,0.4032,9.7956,0.0049,0.1845,-0.1344,-9.1,-27,-41.9,162.41,-2.36,-1.36,19621
-0.2574,0.8643,9.42,0.1435,0.5006,9.7928,0.1344,0.011,-0.1478,-8.9,-27.1,-42.1,161.31,-2.66,-0.73,19723
0.5315,0.832,9.8773,0.2429,0.5985,9.7854,0.1979,-0.1038,-0.0391,-8.2,-27.5,-42.1,163.79,-3.22,-1.16,19825
0.2466,-0.0754,9.8426,0.2934,0.4118,9.7936,0.314,0.2382,0.0391,-8,-27.8,-42.3,166.43,-2.76,-2.37,19927
0.9254,0.2729,9.1602,0.3501,0.5191,9.7866,-0.0855,-0.1967,-0.088,-7.9,-28,-42.2,165.41,-3.34,-1.86,20029
-0.0239,0.7422,8.6694,0.3839,0.4868,9.787,-0.055,-0.0757,-0.0745,-7.9,-28.1,-42.1,166,-2.97,-2.14,20131
0.8344,1.5036,9.2464,0.4214,0.5055,9.7845,0.0525,-0.0489,0.0024,-7.8,-28.1,-41.8,166.51,-2.95,-2.47,20234
0.4357,0.9218,10.6195,0.5335,0.631,9.7718,0.1735,-0.2395,0.1539,-7.9,-28.1,-41.8,167.27,-3.69,-3.12,20335
0.3962,0.6381,9.7145,0.6966,0.8791,9.7423,0.2944,0.0183,0.1026,-8.2,-28.4,-41.7,168.06,-5.05,-3.92,20438
-0.1867,0.4812,9.1698,0.6657,0.7557,9.7548,0.1564,0.0733,0.2016,-8.9,-28.8,-41.5,166.47,-4.42,-3.9,20539
0.5578,0.6692,8.7903,0.6277,0.6649,9.7639,-0.2272,0.3457,0.0037,-9.3,-29.1,-41.3,166.94,-4.29,-4.18,20641
0.2358,1.1636,8.3606,0.5154,0.504,9.7801,-0.1295,-0.0134,0.077,-9.5,-28.9,-41.2,165.53,-3.21,-2.96,20744
0.3005,1.6903,8.8825,0.4797,0.5176,9.7812,0.0806,0.0379,0.0476,-9.6,-28.4,-41.7,162.86,-3.03,-2.81,20845
-0.0431,0.9421,11.6741,0.4903,0.6318,9.774,0.2419,0.0525,0.0195,-9.4,-28.2,-42.1,164.64,-3.27,-2.69,20948
1.8711,1.4569,9.5948,0.5766,0.9403,9.7444,-0.3286,-0.0623,-0.2957,-9.4,-28.5,-42.3,163.95,-5.24,-2.84,21049
0.6117,0.8056,8.5641,0.5111,0.5835,9.7759,-0.2883,0.1674,-0.2346,-9.3,-28.9,-42.2,165.58,-3.41,-2.99,21152
0.3005,0.7805,9.4798,0.4868,0.4321,9.785,-0.3555,-0.0562,-0.0464,-9.1,-28.9,-42.4,165.38,-3.1,-2.77,21254
0.3208,1.0726,9.3937,0.5375,0.334,9.7862,0.0855,-0.0586,-0.0415,-8.8,-28.3,-42.8,165.96,-1.95,-3.14,21355
1.4114,1.391,10.1754,0.6406,0.4308,9.7762,0.0232,-0.0757,-0.0941,-8.7,-28.1,-43.1,166.5,-2.41,-3.61,21457
0.2813,0.644,10.2627,0.5638,0.6551,9.7685,0.3445,0.0794,0.0073,-8.6,-28.2,-42.9,165.87,-3.26,-3.42,21559
-0.5387,-0.7219,12.5899,0.5324,0.6001,9.7738,-0.0024,0.2847,0.0171,-8.6,-28.6,-42.8,166.24,-4.01,-3.53,21661
0.0192,-0.0431,9.4547,0.6613,0.5581,9.7684,-0.1124,-0.485,0.1698,-8.3,-29.1,-42.4,169.03,-3.26,-3.87,21763
0.0371,0.6261,7.8925,0.6197,0.3797,9.7797,-0.0183,0.066,0.1649,-8.5,-29,-42.3,169.19,-2.3,-3.79,21865
0.0599,1.2713,9.1494,0.4904,0.3094,9.7895,-0.0049,0.1429,0.1491,-8.9,-28.5,-42.7,165.97,-1.93,-3.15,21967
-0.0263,0.6943,11.0049,0.3635,0.3489,9.7937,0.2236,0.0367,0.0391,-9.1,-28.1,-43.1,164.37,-2.04,-2.13,22069
-0.4417,0.3891,10.7488,0.3245,0.569,9.7848,0.3946,0.055,0.0696,-9,-28.4,-43.3,163.43,-3.33,-1.9,22171
-0.9194,-0.7147,12.5205,0.3129,0.4035,9.7934,-0.9053,0.4362,-0.3445,-8.7,-28.9,-42.8,164.78,-3.83,-2.54,22274
0.3795,0.2849,8.9914,0.3036,0.3104,9.797,-0.4838,0.259,-0.1234,-8.5,-29,-43,166.3,-2.41,-1.83,22375
-0.1664,0.8344,8.1882,0.0619,0.1569,9.8052,0.0354,0.2004,-0.1197,-7.9,-28.5,-43,164.2,-0.92,-0.36,22477
-0.1616,0.9313,8.3175,-0.17,0.112,9.8045,0.0342,0.1429,-0.1185,-7.1,-27.8,-43.4,164.58,-0.69,0.78,22579
-0.6919,0.5243,10.3609,-0.1932,0.0781,9.8044,0.0513,-0.2382,0.1319,-6.3,-27.5,-43.3,165.42,-0.35,1.28,22682
0.237,0.5674,9.4164,-0.0832,0.26,9.8028,0.4227,0.0635,0.2505,-5.9,-27.6,-43.6,166.89,-1.06,0.43,22783
0.1568,0.3029,9.6403,0.0563,0.2529,9.8032,0.2199,-0.3616,0.0586,-6.1,-27.7,-43.3,167.92,-1.48,-0.33,22885
-0.5399,0.0982,7.3083,0.165,0.2569,9.8019,-0.1258,0.336,-0.0965,-7,-28,-42.8,166.85,-1.5,-0.96,22988
-0.7602,0.577,8.43,0.0069,0.0892,9.8062,-0.0623,0.0562,-0.0208,-7,-27.9,-42.8,165.83,-0.64,-0.07,23089
-0.6141,0.9301,9.6079,-0.118,0.0314,9.8059,-0.0916,0.1735,-0.0098,-6.6,-27.6,-43.2,165.35,-0.26,0.36,23191
-0.7458,0.1113,11.7603,-0.0314,0.1121,9.806,0.314,-0.0415,0.0757,-6.3,-27.3,-43.5,166.9,-0.25,0.32,23293
-0.3065,-1.0092,11.7005,0.1141,0.1716,9.8045,-0.5742,0.3189,-0.2663,-6.5,-27.3,-43.6,168.18,-1,-0.67,23395
0.0874,-0.0718,9.0992,0.1154,-0.12,9.8052,0.0794,-0.2395,-0.0696,-6.6,-27.1,-43.5,165.95,0.37,-0.23,23497
-0.4022,0.4956,7.3682,0.1049,-0.3398,9.8002,0.0183,0.0464,-0.1014,-6.7,-26.8,-43.4,167.19,2,-0.69,23599
-0.6668,0.3328,8.5389,0.0728,-0.3721,9.7993,0.0635,0.0122,0.0452,-6.4,-25.9,-43.9,168.41,2.17,-0.43,23701
-0.2933,0.2442,10.5333,0.0229,-0.3036,9.8019,0.0941,0.055,0.1136,-6.2,-25.6,-44.1,168.1,1.99,-0.27,23803
0.4453,0.5279,11.0229,-0.0138,0.0607,9.8065,0.3494,0.1429,0.1808,-6.1,-25.9,-43.8,167.15,0.12,-0.06,23905
-0.7901,-1.0858,11.4754,0.0721,-0.0391,9.8063,0.1894,-0.2676,-0.0159,-6.1,-26.3,-43.5,167.53,0.12,-0.31,24007
-0.3376,-0.3053,9.3494,0.4022,0.0782,9.7981,-0.3616,0.1246,-0.0684,-6.7,-27.1,-43.1,168.74,-0.99,-2.36,24109
0.4357,1.0343,7.3897,0.423,0.0802,9.7972,0.2382,-0.1991,0.1564,-7.4,-27.4,-43,169.08,-0.47,-2.47,24211
0.2215,1.2929,8.9914,0.3603,0.028,9.8,0.0403,-0.055,0.077,-7.7,-27.4,-43,166.8,-0.23,-2.27,24313
0.0036,-0.0443,12.4091,0.3495,0.0104,9.8004,0.1491,0.2053,0.0037,-7.9,-27.4,-42.8,166.86,-0.22,-2.3,24416
1.6041,-0.9756,10.5501,0.5513,0.2013,9.7891,0.2175,-0.4594,-0.0745,-7.8,-27.5,-42.6,166.38,-0.98,-2.18,24518
-0.0443,-0.0946,9.25,0.3914,-0.0315,9.7988,0.4472,0.033,0.0977,-7.9,-27.4,-42.5,166.89,0.18,-2.29,24619
-0.6512,0.1161,9.5026,0.3293,-0.1147,9.8004,0.0635,0.4386,0.0134,-7.6,-27.4,-42.6,167.07,-0.05,-2.41,24722
-0.8128,0.4154,8.406,-0.0955,-0.0105,9.8062,0.1124,0.2224,-0.0525,-6.7,-27.2,-43.2,165.37,0.13,0.1,24823
-0.7003,0.7769,9.0333,-0.3343,0.0541,9.8008,0.0684,0.1344,0.0965,-5.9,-27.4,-43.4,164.85,-0.19,1.7,24925
-0.6201,0.4992,10.7967,-0.4324,0.1194,9.7964,0.0367,-0.0281,0.2676,-4.7,-27.7,-43.5,165.92,-0.59,2.55,25027
-1.4162,-1.4222,13.6841,-0.4777,-0.0687,9.7948,-0.0757,0.0476,0.2541,-4.5,-27.7,-43.5,167.85,0.4,2.79,25129
-0.0622,-0.0431,8.0924,-0.3194,-0.0045,9.8014,0.215,-0.3079,0.3457,-4.7,-27.4,-43.6,165.98,-0.05,2.26,25232
-0.8823,-0.1425,8.7185,-0.3841,-0.2859,9.795,-0.1894,0.1417,0.0538,-5.5,-26.8,-44,166.63,1.67,2.25,25333
-0.8356,0.7709,8.4372,-0.3718,-0.2258,9.797,0.0611,0.0855,-0.0208,-5.8,-26.3,-44.3,164.25,1.51,2.16,25435
-0.8021,0.7266,9.1506,-0.418,-0.1197,9.797,0.1148,0.0134,-0.1576,-6,-26.1,-44.3,163.65,0.81,2.36,25537
0.1856,0.1724,10.8757,-0.3659,0.0133,9.7998,0.4288,0.0538,0.2089,-5.9,-26.2,-44,163.98,0.63,2.09,25640
-0.4633,-1.306,12.5324,-0.3787,-0.0619,9.7991,0.0171,0.3005,-0.121,-5.9,-26.6,-43.7,164.72,-0.33,1.71,25741
-0.2622,-0.3819,9.1842,-0.3492,0.0659,9.8002,0.1649,-0.2199,-0.1112,-5.7,-26.9,-43.3,163.64,-0.35,2.47,25844
-0.5351,0.5842,7.4136,-0.2712,-0.0694,9.8027,-0.0354,-0.0476,-0.066,-5.5,-27.3,-43.4,167.03,0.26,1.69,25945
-0.2933,0.6249,9.6678,-0.2603,-0.1312,9.8023,0.0049,0.0098,0.1454,-5.3,-27.2,-43.7,167.4,0.77,1.52,26047
-0.6967,0.2765,11.1725,-0.3468,0.0351,9.8005,0.1258,0.1063,0.3677,-5.4,-27.1,-43.9,166.74,0,1.78,26150
0.0611,0.9421,9.1626,-0.3471,0.3096,9.7956,0.4313,-0.0208,0.3274,-5.6,-27.2,-43.7,163.6,-1.17,2.19,26251
-0.1628,-0.0611,9.1566,-0.2404,0.0749,9.8034,0.0782,-0.1124,0.0428,-6,-27.5,-43.2,165.19,-0.44,1.4,26353
-0.2933,-0.1161,8.0098,-0.067,0.0243,9.8064,-0.1674,-0.0403,-0.2077,-6.4,-27.6,-42.8,167.17,-0.44,0.4,26456
-0.8727,0.1963,9.2285,0.0236,-0.1769,9.805,-0.259,-0.1307,-0.2309,-6.7,-27.2,-42.7,166.05,1.03,-0.14,26558
-0.4944,0.7697,9.2943,0.0439,-0.1835,9.8048,-0.088,0.0709,-0.2285,-6.8,-26.9,-43.1,166.32,1.07,-0.26,26659
-1.0187,-0.2634,11.746,-0.0551,-0.2141,9.8042,0.0538,0.0953,-0.1478,-6.5,-26.7,-43.3,167.51,1.19,0.24,26761
1.4461,-0.565,11.3713,-0.0289,-0.1854,9.8049,0.0171,-0.1454,-0.0379,-6,-26.6,-43.6,167.24,0.83,0.33,26863
0,0.1879,8.6921,-0.1583,-0.2731,9.8016,0.2492,-0.077,-0.0599,-5.5,-26.4,-43.7,168.32,2.03,0.9,26965
-0.7566,-0.5602,10.635,0.0472,-0.3501,9.8003,0.0354,-0.0195,-0.0867,-5.1,-26.4,-43.9,169.45,1.51,0.07,27067
-1.2582,0.6967,7.58,0.0946,-0.1477,9.8051,-0.0086,0.2615,0.1515,-4.7,-26.2,-44.1,170.53,1.27,-0.65,27169
0.2191,0.5279,9.6774,-0.0947,-0.0582,9.806,0.171,0.1271,0.303,-4.7,-26.6,-44,168.75,0.34,0.55,27271
0.6632,0.5614,10.9164,-0.1129,0.1457,9.8049,0.4801,-0.1625,0.3396,-4.8,-27.1,-43.6,168.09,-0.32,0.84,27374
-0.4872,-0.674,10.6315,0.4953,0.2628,9.7906,0.1405,-0.5938,0.2016,-5.9,-27.9,-42.8,171.9,-1.54,-2.9,27476
1.2474,0.2155,10.3597,1.1076,0.1769,9.7423,-0.3018,-0.5168,0.1698,-7.3,-28.3,-42.2,174.68,-1.46,-6.09,27577
0.3316,0.9313,8.6251,1.0663,0.0422,9.7484,0.0195,0.1368,0.0977,-9.7,-28,-41.7,169.07,-0.25,-6.24,27679
-0.3029,1.342,8.6766,0.77,0.1494,9.7752,-0.0904,0.3592,0.0965,-10.5,-27.7,-41.7,167.89,-0.76,-5.56,27781
0.7817,0.5698,11.892,0.5158,0.2461,9.79,0.2224,0.2566,0.044,-10.3,-27.5,-41.7,164.21,-0.95,-3.48,27884
0.8595,0.3603,9.827,0.4429,0.5777,9.7796,0.2419,-0.0574,-0.1955,-9.7,-27.9,-41.8,162.54,-2.75,-2.5,27985
0.1556,-0.1808,8.497,0.1321,0.3366,9.8,0.171,-0.0159,0.1185,-8.6,-28.6,-41.7,162.97,-1.97,-0.77,28087
0.5171,0.3531,9.2356,0.2094,0.2586,9.801,0.0269,-0.1588,0.0073,-7.6,-28.9,-42,165.71,-1.51,-1.22,28189
-0.3172,0.4741,9.6774,0.2176,0.1677,9.8028,-0.1344,0.0867,-0.0635,-7.2,-28.7,-42.3,168.3,-1.2,-1.61,28291
-0.3112,0.9146,8.8825,0.1155,0.2674,9.8023,0.0489,0.1258,0.2077,-7,-28.6,-42.9,166.86,-1.56,-0.68,28393
-0.0922,0.6045,11.6514,-0.0368,0.2497,9.8034,0.2346,0.1417,0.2908,-7.2,-28.4,-42.7,165.68,-1.52,-0.2,28496
-0.267,-0.3436,12.6282,4.00E-04,0.3389,9.8008,-0.0281,-0.182,0.099,-7.3,-28.5,-42.7,164.53,-2.56,0.28,28597
-0.2382,0.6045,9.0788,0.0463,0.2826,9.8025,0.2712,-0.3128,0.1405,-7.5,-28.3,-43,165.23,-1.21,0.19,28699
0.0443,0.5363,8.9483,0.1603,0.2736,9.8015,-0.0757,-0.0476,-0.0831,-7.9,-28.4,-42.9,164.64,-1.83,-0.92,28801
-1.0343,1.1121,8.0972,0.1196,0.4194,9.7969,0.2334,0.11,-0.0574,-8,-28.3,-42.9,164.54,-2.02,-0.91,28903
0.0575,1.3647,9.6953,0.1732,0.587,9.7875,0.1222,-0.0648,0.0452,-8.2,-28.8,-42.2,164.65,-3.43,-1.01,29006
-0.073,1.1265,10.908,0.1696,0.6322,9.7848,0.0599,-0.0538,-0.2627,-8.2,-29,-42.2,164.78,-3.57,-1.15,29107
-0.4393,-0.6895,12.8317,0.0493,0.2675,9.8029,-0.0061,0.3384,-0.2004,-8,-29.3,-42.3,164.99,-2.54,-1,29210
0.2119,0.0718,9.9108,-0.028,0.3219,9.8013,0.0122,-0.0794,-0.0354,-7.1,-29.1,-42.6,165.52,-1.88,0.16,29311
-0.0012,1.0211,7.8063,-0.1577,0.2879,9.8012,-0.1197,0.1784,-0.0305,-6.4,-28.9,-42.9,166.68,-1.65,0.76,29414
-0.2227,1.3479,8.4013,-0.2984,0.2063,9.7999,-0.0049,0.033,0.0489,-5.6,-28.5,-43.2,164.98,-1.13,1.72,29515
-0.668,0.662,10.5967,-0.2886,0.1768,9.8008,-0.0599,-0.0281,0.1063,-5.3,-28.3,-43.3,166.79,-1.06,1.85,29617
0.7602,-0.182,9.6331,0.0034,0.381,9.7992,0.1723,-0.0977,0.2211,-5.4,-28,-43.1,168.51,-2.2,0.47,29719
-0.5567,-0.0108,10.4495,0.1091,0.2229,9.8035,0.3983,-0.2663,0.2162,-6,-27.9,-42.9,168.57,-0.91,-0.63,29822
-0.3938,0.3543,8.6311,0.3104,0.3355,9.796,-0.0586,-0.1136,0.0415,-7.2,-28.1,-42.7,168,-1.96,-1.81,29923
-0.5674,0.8176,9.0094,0.1703,0.2541,9.8019,0.0586,0.1038,0.011,-7.7,-28,-42.7,165.56,-1.32,-1.39,30025
-0.2622,1.719,8.7436,-0.0286,0.3354,9.8009,0.044,0.099,-0.0208,-7.8,-28.1,-43,163.49,-1.86,-0.16,30127
-0.3603,0.2574,13.0424,0.085,0.3757,9.7991,0.0073,-0.3042,-0.11,-7.5,-28.1,-42.9,165.18,-2.15,-0.03,30229
-0.6177,-0.8452,11.5472,0.0992,0.5397,9.7913,-0.1258,-0.1747,-0.2773,-7.1,-28.7,-42.7,166.3,-3.65,-0.82,30332
0.5423,0.3711,7.999,0.07,0.5627,9.7902,-0.0305,-0.0819,-0.044,-6.9,-29.1,-42.6,165.59,-3.35,-0.28,30433
-0.0706,1.0762,7.3729,-0.0493,0.3789,9.7992,-0.2309,0.1869,-0.0745,-6.7,-29.2,-42.6,165.62,-2.41,-0.04,30536
-0.0036,1.142,9.1961,-0.2097,0.1725,9.8029,-0.1991,0.1564,0.0415,-6.3,-28.8,-43,166.24,-1.01,1.23,30637
-0.3412,1.1121,10.1263,-0.2995,0.1652,9.8007,-0.022,-0.0403,0.1539,-5.9,-28.4,-43.3,164.86,-0.94,1.85,30739
-0.7793,0.929,10.5632,-0.1953,0.3058,9.7999,0.11,-0.0855,0.3005,-5.7,-28.1,-43.5,165.92,-1.35,1.03,30842
-1.1025,-0.5902,11.1977,-0.0062,0.1762,9.8051,-0.2944,-0.1967,-0.033,-6,-28,-43.4,167,-1.43,0.29,30943
-0.0156,-0.0431,8.8621,0.2753,0.2557,9.7994,-0.0171,-0.1148,0.0855,-6.9,-28.1,-43.1,166.67,-1.32,-0.8,31045
-0.0946,0.8978,8.3354,0.1834,0.273,9.8011,0.066,0.0929,0.0489,-7.9,-28.1,-43.1,165.04,-1.43,-1.08,31148
-0.4058,1.0618,8.8298,0.0761,0.3226,9.801,0.0916,0.1442,-0.1063,-8.2,-28.2,-43.2,163.91,-1.89,-0.44,31249
-1.2689,0.6572,11.9435,-0.1121,0.4656,9.7949,0.0562,-0.1234,-0.2285,-7.9,-28.4,-43.2,161.71,-2.6,0.81,31351
0.8918,1.3958,9.0609,0.1138,0.7329,9.7786,-0.0599,-0.5278,-0.1894,-7.5,-28.8,-43.3,164.1,-3.21,0.75,31453
1.087,0.267,8.5892,0.1375,0.5911,9.7879,-0.171,0.1784,-0.1148,-7.1,-29.3,-42.8,166.07,-2.89,-0.47,31555
-0.0251,0.8152,8.0828,0.0039,0.4781,9.795,-0.0696,0.2798,-0.0684,-6.9,-29.6,-42.4,166.56,-2.75,-0.44,31657
-0.431,1.3527,9.0082,-0.1534,0.422,9.7964,-0.0721,0.1148,0.0037,-6.5,-29.5,-42.3,166.51,-2.42,0.72,31759
-0.7661,0.9218,9.748,-0.2469,0.4569,9.7929,0.0024,0.1979,0.1429,-6.1,-29.4,-42.5,165.89,-2.69,1.08,31861
-0.1664,1.3228,11.1378,-0.3023,0.5441,9.7869,0.16,-0.0098,0.2334,-5.8,-29.3,-42.8,164.63,-2.99,1.8,31964
-1.5407,-0.7578,11.7424,-0.1689,0.4618,9.7943,-0.2639,-0.3018,-0.0342,-5.6,-29.4,-42.9,165.96,-2.7,0.99,32065
-0.182,0.5962,8.4563,0.0853,0.4531,9.7958,-0.237,-0.2871,0.1002,-6.1,-29.5,-42.8,168.22,-2.65,-0.5,32168
-0.3232,1.0523,8.9603,0.2696,0.2346,9.8001,-0.0489,-0.0012,-0.0428,-7.3,-29,-42.6,168.03,-1.43,-1.44,32269
-0.4717,1.3408,8.9172,0.202,0.3113,9.7996,0.1503,0.0623,-0.0916,-8,-28.7,-42.6,165.82,-1.56,-1.29,32371
-0.3723,0.6967,11.9746,0.0996,0.4471,9.7959,0.1698,-0.1429,-0.1772,-8.2,-28.5,-42.8,163.79,-2.61,-0.58,32473
1.0546,-0.5375,11.6322,0.236,0.6272,9.7837,-0.4215,-0.0391,-0.3836,-7.8,-28.9,-42.7,164.04,-3.69,-0.69,32576
0.6357,0.8068,7.1048,0.0541,0.5435,9.7914,0.259,0.1283,0.0574,-7.4,-29.2,-43,165.72,-3.18,-0.32,32678
-0.5459,0.2478,10.2663,0.0563,0.3509,9.8002,-0.1173,0.1808,-0.0929,-7.3,-29.3,-42.8,166.71,-2.77,-0.86,32780
-0.3843,1.2857,8.3175,-0.0706,0.3265,9.801,-0.0012,0.1002,0.0318,-6.8,-29,-43,165.54,-1.98,0.12,32882
-0.255,1.3096,9.2153,-0.1503,0.3519,9.7992,-0.0049,0.1038,0.0867,-6.4,-28.9,-42.6,166.54,-1.97,0.78,32983
-0.158,1.2103,12.5935,-0.067,0.5342,9.7919,0.2309,-0.0464,0.1112,-6,-28.9,-42.9,166.7,-3.12,0.39,33085
-0.5195,-0.3017,11.4778,0.0537,0.7382,9.7787,-0.1955,-0.0476,-0.2248,-6.2,-29.2,-42.9,166.34,-4.57,0.26,33188
-0.0539,0.6416,8.4312,0.3411,0.7919,9.7687,0.1955,-0.4728,0.1234,-6.8,-29.8,-42.6,167.34,-4.34,-1.35,33289
-0.3579,0.7087,9.2859,0.4411,0.6472,9.7753,-0.2272,-0.0415,-0.0623,-7.6,-30.1,-42.3,167.15,-3.9,-2.49,33391
-0.1796,1.3001,8.509,0.3484,0.7058,9.775,0.0305,0.1539,-0.0819,-7.9,-30,-42.1,166.86,-4.04,-2.32,33493
-0.0658,1.0702,10.2891,0.2057,0.6774,9.7811,-0.0648,0.1258,-0.0941,-7.8,-30,-42,165.25,-3.96,-1.2,33595
0.6943,0.8655,9.7109,0.2174,0.7623,9.7746,0.2822,-0.0244,-0.0061,-7.5,-30,-42.1,166.96,-4.07,-1.04,33697
-0.0431,-0.4094,12.8245,0.2493,0.3792,9.7961,-0.3323,-0.0538,-0.2077,-7,-30.1,-42,167.88,-3.47,-1.52,33799
0.1951,0.7494,9.1842,0.1704,0.3094,9.8003,-0.011,0.0318,-0.0098,-6.6,-29.6,-42.7,167.86,-1.96,-1.16,33902
0.0646,1.0918,8.5688,0.0561,0.326,9.8011,-0.0024,0.1393,-0.0367,-6.4,-29.1,-43.1,168.53,-1.9,-0.55,34003
-0.1724,1.16,9.8426,-0.0521,0.4361,9.7968,0.1063,0.1258,-0.0281,-5.9,-28.7,-43.3,167.04,-2.55,0.3,34105
-0.2574,0.9409,11.2958,-0.1383,0.6253,9.7857,0.3861,-0.1588,0.1552,-5.5,-29,-43.2,167.92,-3.66,0.81,34208
-1.3036,-0.3328,11.1737,0.1002,0.7847,9.7747,0.0367,-0.2798,0.0709,-5.4,-29.7,-43,168.85,-5.2,0.16,34309
-0.6979,0.2753,8.7448,0.3027,0.5896,9.7842,-0.1112,-0.2407,0.1491,-5.8,-30.3,-43,169.69,-3.67,-1.4,34411
0.079,0.6752,9.0225,0.3816,0.3858,9.7916,-0.044,-0.0134,0.2199,-6.9,-29.9,-42.7,169.34,-2.25,-2.23,34514
-0.2717,1.1169,8.9783,0.2545,0.3906,9.7956,0.066,0.033,0.0379,-7.4,-29.1,-42.6,167.96,-2.21,-1.56,34615
-0.6907,0.8703,10.0173,0.1182,0.4373,9.7962,0,0.1784,-0.0806,-7.8,-28.6,-42.8,164.54,-2.56,-0.69,34717
1.8627,1.1133,10.5596,0.1154,0.4937,9.7935,0.1258,-0.2358,0.0904,-7.6,-28.6,-42.7,164.14,-2.73,-0.47,34820
-0.0479,-0.6093,11.4718,0.1468,0.2788,9.8016,0.2505,-0.1979,0.0305,-7.4,-28.6,-42.5,167.07,-1.4,-0.79,34921
0.1939,-0.2945,9.9144,0.187,0.1571,9.8036,-0.3531,0.1332,-0.171,-7.3,-28.6,-42.5,168.03,-1.44,-1.47,35024
-0.2693,0.4142,8.6682,0.0545,0.1721,9.805,-0.077,0.226,-0.1038,-7.1,-28.3,-42.8,166.76,-1.14,-0.82,35125
0.3531,1.0283,9.5229,0.0224,0.3204,9.8014,0.1527,0.1197,0.0892,-6.7,-28.2,-43,165.69,-1.39,-0.17,35227
-0.1161,1.397,10.7619,-0.0848,0.6099,9.7873,0.2615,-0.1112,0.2028,-6.2,-28.6,-43.2,166.54,-3.06,0.51,35330
-0.2071,0.8918,10.0137,-0.0125,0.7369,9.7789,0.0501,-0.0147,0.1906,-6.2,-29.1,-43,166.46,-4.39,0.23,35431
-0.5758,0.4202,10.3226,0.0434,0.5485,9.7912,0.2162,0.0012,0.2431,-6.5,-29.3,-42.7,168.32,-3.31,-0.7,35534
-0.1329,0.486,7.9224,0.1943,0.4983,9.7921,-0.2627,-0.1796,0.0672,-7.2,-29.4,-42.4,166.65,-3.3,-0.96,35636
-0.3268,0.9409,9.1566,0.284,0.3591,9.796,-0.0183,-0.0061,0.1271,-8.2,-28.8,-42.5,166.12,-2.1,-1.66,35737
-0.17,1.4653,9.4212,0.1601,0.533,9.7908,0.1246,0.1185,0.055,-8.6,-28.8,-42.8,163.67,-2.53,-1.42,35840
0.073,0.9158,11.2097,0.1878,0.6397,9.784,0.2505,0.1698,0.0159,-8.9,-28.8,-42.7,162.88,-3.53,-1.21,35941
0.5423,0.2394,11.4168,0.2285,0.7115,9.7781,-0.0831,-0.1784,-0.1845,-8.6,-29.3,-42.9,162.51,-4.51,-1.28,36044
1.0594,1.0044,7.8195,0.0701,0.7037,9.7811,0.0635,-0.066,-0.0354,-8.2,-29.7,-42.5,163.86,-4.25,-0.33,36146
-0.3555,0.5507,8.8358,-0.1003,0.4511,9.7958,0,0.1564,-0.1002,-7.7,-29.7,-43,164.16,-3.37,-0.29,36247
-0.4752,1.0858,8.8909,-0.199,0.38,9.7973,-0.1075,0.1283,-0.0476,-7,-29.2,-43.1,164.04,-2.25,1.07,36349
