accX,accY,accZ,gX,gY,gZ,gyrX,gyrY,gyrZ,mX,mY,mZ,oZ,oX,oY,delta
-0.0024,1.5646,8.8765,0.5383,0.4319,9.7823,-0.0159,0.0538,-0.0953,15.2,-8.3,-43.1,250.59,-2.51,-3.29,65020
-0.1724,1.0582,11.3437,0.5564,0.5423,9.7758,0.3775,0.171,-0.1381,15.1,-7.9,-43.5,252,-3.17,-3.26,65121
-1.008,-0.6177,12.1745,0.374,0.5242,9.7855,-0.2651,0.2272,-0.2053,15.3,-7.9,-43.1,251.01,-3.06,-2.19,65224
0.2825,0.3891,8.9711,0.3607,0.4614,9.7891,-0.1014,-0.1429,-0.088,15.7,-7.4,-42.7,254.12,-2.7,-2.11,65325
-0.8464,0.8703,8.6407,0.3313,0.2297,9.7984,-0.1552,0.0098,-0.0819,16.1,-6.5,-42.3,253.89,-1.34,-1.94,65428
-0.2825,0.9397,9.335,0.3543,0.268,9.7966,0.1161,0.0831,0.1307,16.4,-5.7,-42.5,254.47,-1.57,-2.07,65530
-0.2155,0.3472,10.914,0.2697,0.4377,9.7932,0.2382,0.0757,0.171,16.4,-5.7,-42.6,256.59,-2.56,-1.58,65631
0.0108,-0.5866,11.9926,0.3498,0.7263,9.7735,-0.1381,-0.2407,0.1405,16.5,-6.7,-42.6,259.17,-4.72,-1.56,65734
0.2933,0.8631,7.9547,0.5449,0.7797,9.7604,0.1307,-0.1918,0.1503,16.1,-7.8,-42.6,255.85,-4.56,-3.2,65835
-0.4585,0.3819,8.8933,0.591,0.6195,9.7692,-0.3824,0.0391,-0.0147,15.6,-8.6,-42.8,251.17,-3.62,-3.46,65937
0.0311,1.4234,7.8422,0.5775,0.4794,9.7779,0.1161,0.0611,0.0843,15.3,-8.6,-42.8,248.41,-2.76,-3.53,66039
-0.0156,1.251,9.9443,0.6007,0.5579,9.7723,0.1014,-0.2089,-0.1759,15.1,-8.4,-42.8,252.37,-3.26,-3.52,66142
0.7482,0.8176,10.5524,0.6774,0.8288,9.7481,0.1246,-0.2285,-0.2004,15.1,-8.3,-42.8,256.12,-4.85,-3.97,66245
0.2047,0.5806,10.0556,0.5861,0.7292,9.7619,-0.3262,0.3262,-0.1906,15.1,-8.4,-42.8,255.59,-4.63,-3.87,66345
0.1233,0.6776,9.4966,0.55,0.6629,9.7687,-0.3763,0.0611,-0.1759,15.2,-8.2,-42.5,253.29,-3.88,-3.22,66448
-0.6764,1.0918,8.3809,0.4336,0.4981,9.7844,-0.1271,0.0012,-0.11,15.4,-7.6,-42.2,251.4,-3.16,-2.73,66550
-0.1963,1.0846,8.8933,0.4764,0.5221,9.7811,0.1258,-0.0195,0.0452,15.7,-6.7,-42.1,255.09,-3.05,-2.79,66651
-0.231,0.7805,12.4211,0.5648,0.6391,9.7695,0.2566,-0.2541,0.2627,15.8,-6.5,-42,259.79,-3.74,-3.31,66754
-0.0874,-0.6584,12.6043,0.6166,0.601,9.7688,-0.4728,0.0183,0.1808,15.6,-7.2,-42.2,258.52,-4.51,-3.47,66856
0.1293,0.8571,8.7951,0.6448,0.5624,9.7693,0.0855,-0.0916,0.3665,15.6,-7.7,-42.4,253.51,-3.49,-3.54,66957
-0.249,0.4932,8.904,0.511,0.3063,9.7885,-0.1686,0.1576,0.0867,15.3,-7.9,-42.5,248.65,-1.79,-2.99,67060
-0.3891,1.2641,8.1427,0.4059,0.3671,9.7914,0.1038,0.0953,0.0684,15.4,-7.8,-42.5,248.53,-1.86,-2.64,67161
-0.5351,0.3256,12.0021,0.3822,0.485,9.7872,0.1662,-0.0843,-0.1124,15.7,-7.8,-42.1,250.83,-2.66,-2.01,67264
0.8667,-0.097,10.9271,0.4717,0.6352,9.7747,0.1063,-0.1698,-0.0843,16,-8.4,-42,253.55,-3.71,-2.76,67366
-0.097,-0.0443,11.1977,0.3084,0.4454,9.7917,0.1515,0.0073,0.1026,16.1,-8.3,-41.8,250.57,-2.6,-1.8,67468
0.3256,0.6225,8.8573,0.2095,0.3006,9.7998,-0.0086,0.0965,-0.0244,16.2,-8.1,-41.5,248.62,-1.88,-1.44,67569
-0.2885,0.9864,8.8406,0.1827,0.2839,9.8008,-0.0367,-0.0195,-0.0476,16.6,-7.4,-41.1,251.46,-1.5,-0.98,67671
-0.2885,0.8033,10.0221,0.2009,0.3918,9.7968,0.0415,0.0049,0.0024,16.8,-7.2,-41.3,253.24,-2.29,-1.17,67773
-0.7877,0.8571,11.4958,0.2696,0.6768,9.7796,0.4019,0.3702,0.2834,16.8,-7.3,-41.5,254.65,-2.88,-1.48,67875
-0.5495,0.0455,10.4842,0.2242,0.6564,9.7821,-0.237,-0.1051,0.1576,16.8,-8.3,-41.3,253.98,-4.07,-1.04,67978
-0.0431,0.6931,8.8573,0.4268,0.5643,9.7811,-0.1784,-0.16,-0.0611,16.7,-8.9,-41.4,250.84,-3.59,-2.23,68079
-0.8296,1.0475,8.4815,0.3979,0.2958,9.7941,0.1087,-0.0916,0.0941,16.3,-9,-41.6,246.34,-1.73,-2.33,68182
-0.4549,0.9948,9.3518,0.4188,0.3709,9.7907,-0.0159,-0.0147,0.0464,15.9,-8.8,-41.9,247.24,-2.22,-2.24,68284
-0.3328,0.1508,11.8321,0.4111,0.5443,9.7829,0.0843,-0.0183,-0.1967,15.6,-8.4,-41.7,251.59,-2.84,-2.57,68386
-0.5818,-0.9014,11.4251,0.4454,0.5793,9.7794,-0.3592,0.1161,-0.4362,15.7,-8.7,-41.6,249.9,-3.39,-2.61,68487
0.17,0.3938,8.3294,0.3048,0.3755,9.7947,-0.2761,0.0342,-0.1038,16,-8.1,-41.4,249.53,-2.19,-1.78,68589
0.0192,0.8835,8.0864,0.2822,0.1179,9.8019,-0.1833,-0.0122,-0.0464,16.3,-7.5,-41.2,249.54,-0.81,-1.74,68692
-0.1401,1.2366,7.5274,0.3609,0.0803,9.7997,0.077,-0.1429,0.1112,16.4,-6.1,-41.3,252.05,-0.47,-2.11,68794
-0.2167,0.5112,11.0672,0.4902,0.0541,9.7942,0.1649,-0.0293,0.1148,16.3,-5.8,-41.6,252.29,-0.36,-2.71,68896
-0.3053,0.2155,12.536,0.5592,0.3088,9.7858,0.4362,-0.044,0.2529,16,-5.6,-41.8,254.09,-1.09,-3.2,68997
-0.7961,-0.7242,12.7898,0.6346,0.2593,9.7827,-0.1185,0.0452,0.2053,15.4,-6.3,-42,254.47,-1.52,-3.71,69100
-0.2478,-0.0407,9.9084,0.8127,0.3235,9.7676,-0.4142,0,-0.1356,14.8,-7.3,-42.5,252.94,-1.89,-4.76,69202
-0.0443,0.6776,8.8849,0.7777,0.2013,9.7737,0.0342,0.0354,-0.0122,14.5,-7.7,-43,248.75,-1.11,-4.73,69303
0.0359,1.1839,8.7592,0.6866,0.4669,9.7714,0.2236,0.0696,-0.0586,14.3,-7.7,-43.5,249.92,-2.38,-4.19,69405
0.2167,0.5698,11.0061,0.6212,0.7477,9.7584,0.3299,0.0733,-0.2065,14.6,-8,-43,254.9,-4.37,-3.64,69508
-0.5327,-0.5195,11.5089,0.4592,0.6372,9.7751,-0.5559,0.1429,-0.3286,15,-8.3,-42.6,255.83,-4.85,-3.37,69610
0.2658,0.3472,10.2304,0.4858,0.3123,9.7896,-0.2334,-0.1271,-0.0379,15.7,-7.8,-42.1,251.09,-2.52,-2.81,69711
0.152,1.069,8.0349,0.4649,0.165,9.7942,-0.1991,-0.0208,-0.0428,15.8,-6.9,-42.2,251.33,-1.3,-2.68,69814
-0.0575,1.1708,8.9316,0.4994,0.2099,9.7917,0.0574,0.1723,0.0904,15.9,-5.7,-42.3,254.23,-1.23,-2.92,69916
-0.3579,0.3531,11.0289,0.4067,0.4275,9.7889,0.2053,0.0379,0.121,15.8,-5.4,-42.4,258.21,-1.82,-2.29,70018
1.0092,-0.814,11.9938,0.4426,0.6658,9.774,-0.0672,-0.2407,0.171,15.9,-6.4,-42.3,259.9,-3.89,-2.59,70119
0.4417,0.6225,8.3797,0.4542,0.5546,9.7804,0.0232,0.011,0.1063,15.9,-7.2,-42.2,254.9,-2.93,-2.91,70224
-0.0802,0.3891,9.0046,0.5589,0.3705,9.7837,-0.3018,-0.1918,0.0733,15.8,-8,-42.5,250.67,-2.17,-3.27,70325
-0.2969,1.2594,8.0924,0.5853,0.4055,9.7808,0.11,0.1332,0.1246,15.3,-7.9,-43.2,250.37,-2.37,-3.42,70428
-0.3244,1.2151,9.5026,0.5288,0.5146,9.7788,0.0098,-0.0403,-0.0965,15,-7.9,-43.6,251.74,-3.01,-3.1,70532
0.7087,0.6752,10.3789,0.5578,0.636,9.7701,-0.0037,-0.0428,-0.1796,14.8,-8.2,-43.9,253.47,-3.72,-3.27,70629
-0.3448,-0.5016,11.4646,0.428,0.4135,9.7886,-0.4032,0.2981,-0.1869,15,-8.2,-44,251.35,-2.91,-2.86,70731
-0.3448,-0.5016,11.4646,0.428,0.4135,9.7886,-0.4032,0.2981,-0.1869,15,-8.2,-44,251.35,-2.91,-2.86,70833
-0.3196,0.9732,9.4104,0.5145,0.1647,9.7918,-0.0855,-0.0648,0.1979,15.4,-7.1,-43.3,249.95,-0.96,-3.01,70936
0.0658,1.1612,9.1542,0.5653,0.1913,9.7885,0.204,-0.0892,0.3286,15.3,-6.9,-42.9,249.78,-0.86,-3.07,71038
0.0443,0.5543,12.323,0.6288,0.4808,9.7747,0.1686,0.0635,0.2382,14.6,-7.4,-42.6,254.45,-2.81,-3.68,71139
0.1161,-0.3543,10.8062,0.6859,0.6594,9.7604,-0.2859,-0.1503,0.292,14.3,-8.7,-42.5,250.8,-4.41,-3.75,71241
0.7195,0.8607,8.4683,0.7672,0.5557,9.7608,-0.4007,0.0977,-0.1124,13.8,-10.4,-43.2,246.27,-3.25,-4.49,71344
-0.1173,0.8332,8.7089,0.7028,0.2408,9.7785,-0.1515,-0.022,-0.0367,13.4,-10.9,-43.8,238.34,-1.41,-4.11,71446
0.3603,1.4533,8.0936,0.682,0.3114,9.7779,0.1869,-0.0672,-0.0281,13.3,-10.4,-44,240.8,-1.44,-3.88,71547
-0.0575,0.2825,11.2719,0.7934,0.4682,9.7633,0.3262,0.0709,-0.2431,13.3,-10.1,-43.5,244.07,-2.74,-4.65,71650
-0.0215,-0.7135,11.2647,0.6836,0.6147,9.7635,-0.0024,-0.0379,-0.3348,13.4,-10.1,-43.2,246.72,-4,-4.59,71751
0.753,0.8236,8.3091,0.4971,0.5232,9.7801,0.0403,-0.099,0.1649,13.9,-10,-43.3,244.44,-3.06,-2.91,71853
0.3974,0.7111,9.6211,0.4475,0.2846,9.7923,0.0073,0.0623,0.1014,14.3,-9.7,-43.2,241.26,-1.68,-2.65,71955
0.4609,1.4018,7.9416,0.3845,0.3152,9.794,0.099,0.0599,0.1002,14.9,-9.1,-43.3,245.4,-1.84,-2.25,72057
-0.0012,0.5136,10.5333,0.4671,0.354,9.7891,0.16,-0.0721,0.0415,14.9,-9.1,-43.1,245.85,-1.9,-2.6,72160
0.1281,0.4477,9.6486,0.4637,0.6462,9.7743,0.1258,0.2224,0.2138,14.7,-9.4,-43.4,249.45,-3.43,-3.02,72261
-0.4621,0.1401,9.3589,0.3998,0.4559,9.7879,-0.099,-0.4288,0.182,14.6,-10.1,-43.6,244.59,-2.66,-2.34,72363
-0.2095,0.3759,9.4272,0.6019,0.2532,9.7849,-0.2211,0.0281,0.0012,14.3,-10.4,-43.9,243.18,-1.87,-3.94,72466
-0.5914,1.1875,8.3486,0.5268,0.1975,9.7905,0.0464,0.1747,-0.0037,14,-10.2,-43.9,240.82,-1.15,-3.08,72567
-0.0515,1.1839,9.7624,0.4683,0.3168,9.7903,0.237,0.0464,-0.1038,13.9,-10,-44,241.88,-1.85,-2.74,72670
-0.9577,0.7242,11.4431,0.4061,0.5767,9.7813,0.1405,-0.0049,-0.3457,14.2,-10.1,-43.5,244.6,-3.37,-2.38,72771
0.0144,-0.0886,9.4128,0.4665,0.7246,9.7687,-0.2615,-0.0721,-0.4484,14.4,-10.4,-43.3,247.11,-4.42,-2.52,72873
-0.0383,0.419,7.7824,0.3632,0.3945,9.792,-0.237,-0.0635,-0.0745,14.8,-10,-42.9,243.76,-2.5,-2.03,72975
0.1808,1.063,7.9212,0.4334,0.2442,9.794,-0.0354,-0.0916,0.0281,15.1,-9.3,-42.8,244.78,-1.47,-2.41,73077
-0.1832,1.1241,8.345,0.3886,0.1801,9.7973,0.1258,0.0403,0,15.3,-8.1,-42.9,246.61,-1.05,-2.27,73180
-0.0994,0.5495,10.1766,0.4527,0.3596,9.7896,0.1772,-0.0929,0.1881,15.2,-7.7,-43,248.47,-1.83,-2.48,73281
0.3316,0.674,8.7819,0.4271,0.6195,9.7777,-0.3384,-0.1552,0.1759,15,-8.2,-42.9,252.52,-3.62,-2.5,73384
0.3591,0.6656,9.2859,0.603,0.3702,9.7811,-0.1234,-0.1124,0.2272,14.5,-9.2,-42.7,247.19,-2.16,-3.53,73486
-0.0251,0.6117,8.6886,0.6486,0.2285,9.7825,-0.2517,0.1869,-0.0318,14.1,-9.7,-42.8,242.78,-1.73,-4.01,73588
-0.2957,1.008,8.5461,0.5779,0.1598,9.7883,0.1148,0.2272,0.0379,13.7,-9.5,-43,243.28,-0.93,-3.38,73689
-0.1413,0.8906,9.4571,0.4532,0.2636,9.7926,0.0941,0.0391,-0.0635,13.6,-9.2,-43.3,243.8,-1.54,-2.65,73793
0.9086,0.668,10.7117,0.4819,0.4679,9.7836,0.3653,0.0428,0.1014,13.8,-9.3,-43.2,246.58,-2.74,-2.82,73894
0.1951,-0.2011,10.1538,0.5203,0.5808,9.7756,-0.4484,0.0757,-0.2346,14,-9.8,-42.9,246.36,-3.82,-3.19,73996
-0.267,-0.0814,9.59,0.524,0.3706,9.7856,0.0538,-0.0525,-0.0574,14,-10,-42.9,243.65,-2.56,-3.19,74098
0.3208,1.1061,7.7464,0.3927,0.2822,9.7947,0.055,0.2456,0.0586,14.1,-9.8,-42.7,241.11,-1.57,-2.7,74199
0.31,1.561,7.9416,0.2652,0.3763,9.7958,0.2346,0.0367,0.0476,14.5,-9.3,-42.6,244.72,-1.81,-1.61,74302
0.0072,1.2342,9.5014,0.2671,0.438,9.7932,0.1503,-0.0195,-0.0183,14.8,-9.1,-42.2,246.15,-2.56,-1.56,74403
-0.8236,-0.1951,10.5393,0.2676,0.7317,9.7757,0.1637,0.1894,0.2004,15.2,-9.9,-41.9,246.95,-4.28,-1.57,74505
0.0706,0.5363,9.9635,0.5475,0.6441,9.7701,0.0147,-0.3067,0.3409,15,-10.6,-42.1,243.93,-3.77,-2.6,74608
-0.1879,0.729,8.8597,0.6311,0.4014,9.7781,-0.2297,0.0782,-0.0843,14.2,-11.1,-42.4,240.82,-2.35,-3.69,74709
-0.5866,1.2007,8.5605,0.5483,0.2559,9.788,-0.1332,0.1576,-0.0244,13.8,-11,-42.6,238.87,-1.5,-3.21,74811
-0.0922,0.6333,9.8797,0.503,0.4264,9.7845,0.2126,0.0513,-0.1026,13.6,-10.4,-43.2,243.27,-2.49,-2.94,74913
0.2753,0.3711,10.4543,0.5108,0.6522,9.7716,0.2089,-0.1759,-0.1356,13.8,-10.1,-43.2,245.03,-3.29,-3,75017
0.2873,-0.4788,12.7168,0.4804,0.374,9.7877,-0.5962,0.1698,-0.4887,14,-10.2,-42.9,244.24,-2.92,-3.02,75117
0.8535,0.1257,9.572,0.4924,0.2223,9.7918,-0.4227,0.1161,-0.055,14.1,-9.9,-42.7,242.36,-2.01,-3.04,75220
0.0347,0.7949,8.2073,0.3994,0.1694,9.797,-0.0476,0.022,-0.0586,14.5,-8.9,-42.9,243.72,-0.99,-2.33,75322
0.1365,1.1815,9.7767,0.3877,0.2623,9.7955,0.0342,0.0965,-0.099,14.9,-8.3,-42.3,247.52,-1.53,-2.27,75424
-0.1712,0.7183,12.9167,0.4435,0.4507,9.7862,0.248,-0.2004,-0.022,15.1,-8.3,-42.3,248.68,-2.08,-2.23,75526
-1.2342,-0.8811,12.3756,0.4303,0.6124,9.778,-0.3861,-0.2883,-0.1576,15.1,-8.9,-42.1,249.17,-3.58,-2.52,75627
-0.0491,0.5483,8.3653,0.6649,0.4328,9.7745,-0.369,-0.0623,-0.1368,14.8,-9.2,-42.6,248.78,-2.9,-3.6,75729
-1.0403,0.3543,9.3111,0.6307,0.2699,9.7826,-0.0757,0.0098,-0.0208,14.4,-9,-42.9,244.9,-1.58,-3.69,75831
-0.3041,1.1384,8.169,0.5299,0.3642,9.7855,0.1478,0.0806,0.0403,14,-8.5,-43.3,248.1,-1.91,-3.21,75934
-0.1245,0.1772,11.7196,0.4888,0.5052,9.7814,0.1857,-0.0611,-0.2089,14.1,-8.3,-43.8,250.4,-2.95,-2.86,76036
1.3659,-0.0347,9.4248,0.4739,0.6286,9.775,0.1112,0.0415,-0.1185,14.3,-8.6,-43.8,249.02,-3.73,-2.73,76138
0.9349,0.5303,7.0856,0.3607,0.3294,9.7945,0.2395,0.0696,0.1417,14.6,-8.3,-43.2,247.88,-1.72,-2.08,76239
0.1018,0.3926,8.9842,0.4161,0.076,9.7975,-0.066,0.055,0.0892,14.8,-7.8,-43.3,246.03,-0.63,-2.6,76342
0.2167,0.9218,9.0046,0.5054,0.0666,9.7934,0.1344,-0.0012,0.0745,14.9,-6.6,-43.7,247.93,-0.07,-2.82,76444
-0.0563,0.4286,10.8122,0.5017,0.1481,9.7927,0.0904,-0.0208,-0.0073,14.7,-6.3,-44.5,252.76,-0.87,-2.93,76545
-0.0922,0.8272,9.6558,0.5224,0.4569,9.7821,0.3873,-0.0354,0.1307,14.5,-6.5,-44.8,257.23,-2.67,-3.06,76647
-0.1532,-0.0431,10.2364,0.7049,0.431,9.7718,0.2248,-0.0183,0.226,14.2,-7.3,-45,253.59,-2.52,-4.13,76750
-0.6081,0.2933,8.2468,0.7002,0.4809,9.7698,-0.0293,0.0122,0.0269,14,-7.8,-45.2,251.61,-2.97,-4.12,76852
-0.2131,0.7242,8.4695,0.7012,0.4056,9.7731,0.0183,0,0.0195,13.7,-8.2,-45,250.2,-2.33,-4.19,76954
-0.0431,1.0774,8.1008,0.6137,0.4493,9.7771,-0.0574,0.1002,-0.0977,13.5,-8.3,-44.9,250.57,-2.64,-3.76,77055
0.1317,0.6895,12.7767,0.6305,0.515,9.7728,0.1307,-0.1686,-0.1368,13.6,-8.4,-44.7,251.4,-3.01,-3.69,77157
1.0702,-0.2873,10.5429,0.6261,0.7059,9.7612,-0.639,0.0098,-0.4129,13.7,-8.5,-44.4,253.78,-4.13,-3.67,77259
0.4633,0.1365,8.837,0.4545,0.3628,9.7894,-0.391,-0.1796,-0.1319,14.1,-7.9,-44,248.25,-2.12,-2.66,77362
0.0515,1.1899,7.8458,0.5298,0.1492,9.7912,-0.0354,0.0513,-0.0452,14.2,-6.9,-43.6,248.81,-0.87,-3.1,77464
-0.0718,1.0606,8.5258,0.5337,0.1761,9.7905,0.1222,-0.0415,-0.0403,14.5,-6,-43.6,253.26,-1.03,-3.12,77566
-0.3891,0.3519,12.3313,0.4644,0.2856,9.7915,0.0794,-0.1283,0.1442,14.6,-5.7,-43.1,254.35,-1.67,-2.72,77667
1.002,0.1592,9.1746,0.5429,0.4974,9.779,-0.3567,-0.5889,0.1405,14.6,-6.2,-43.3,256.99,-2.73,-3.02,77769
1.1756,1.0463,8.0469,0.7981,0.3365,9.7683,0.1552,0.0379,0.3054,14.2,-7.1,-43.3,252.32,-1.97,-4.67,77871
-0.2274,-0.1999,8.819,0.8301,0.227,9.7688,-0.0342,-0.055,-0.0269,13.8,-7.6,-43.5,248.31,-1.41,-4.77,77973
0.0419,0.9852,7.3454,0.8174,0.3655,9.7657,0.2382,-0.033,-0.0244,13.2,-7.6,-43.7,248.94,-2.14,-4.78,78076
-0.3364,0.7602,9.918,0.7932,0.5213,9.7606,0.0501,0.0269,-0.1686,13.1,-7.7,-43.9,250.31,-2.76,-4.73,78177
1.063,-0.1101,10.2256,0.8872,0.7054,9.7409,0.215,-0.1112,-0.193,13.1,-7.8,-43.9,252.68,-3.71,-4.94,78279
-0.1712,-0.1377,10.9223,0.5996,0.4981,9.7756,0.1283,0.2639,0.066,13.3,-7.8,-43.6,250.74,-3.06,-4.37,78382
0.31,-0.1999,10.343,0.6896,0.2868,9.7782,-0.0354,0.0281,0.204,13.8,-7.4,-43.4,251.73,-1.93,-3.92,78484
0.5207,1.1564,8.685,0.6917,0.2811,9.7782,-0.0024,-0.0428,0.1674,14.2,-6.8,-43.3,251.17,-1.64,-4.05,78586
0.4669,1.3862,9.5996,0.6951,0.4423,9.772,0.1674,0.0721,0.055,14.2,-6.9,-43.1,252.6,-2.25,-4.14,78688
-0.1975,0.674,9.3506,0.6581,0.6873,9.7604,0.54,0.3311,0.2468,14,-7.5,-43,256.52,-4.02,-3.86,78790
-0.0479,-0.2646,11.8716,0.6608,0.7965,9.7519,-0.2456,-0.226,0.1625,14,-8.4,-42.7,255.52,-5.02,-3.51,78892
0.8691,0.9553,8.1475,0.8288,0.7994,9.7388,-0.2529,-0.0684,-0.0367,13.8,-9.3,-42.6,252.42,-4.68,-4.86,78993
-0.018,0.0922,9.3817,0.7406,0.2835,9.7745,-0.2285,0.2602,-0.0586,13.5,-9.4,-42.6,246.65,-2.04,-4.58,79096
-0.7458,0.7721,9.0046,0.2825,0.1501,9.8014,0.0501,0.5437,0.1625,13.5,-8.7,-42.7,242.89,-1.16,-2.55,79197
0.4298,0.4609,11.309,0.1617,0.074,9.805,-0.044,-0.2944,-0.1136,14.4,-7.7,-42.3,242.39,-0.43,-0.94,79300
-0.1389,-0.6033,10.7679,0.213,0.3654,9.7975,-0.4398,0.3286,-0.4276,15,-7.6,-42.1,247.96,-2.14,-1.25,79402
0.6668,0.4429,9.0573,-0.0908,0.1764,9.8046,0.066,0.2786,0.1087,15.7,-7.5,-41.6,248.21,-1.03,0.53,79504
0.4741,1.4162,7.5633,-0.2911,0.3017,9.7977,-0.0037,0.0513,0.1454,16.5,-7.6,-40.9,246.93,-1.76,1.7,79605
-0.4729,1.2809,8.8178,-0.3854,0.3285,9.7936,0.1368,-0.0195,0.0122,17.2,-7.5,-40.5,249.92,-1.92,2.25,79707
-1.1289,0.9433,9.9575,-0.3368,0.5484,9.7855,0.1881,0.1772,0.1918,17.6,-7.8,-40.2,251.01,-3.21,1.97,79810
-0.5962,1.5407,9.9359,-0.1773,0.788,9.7733,0.3335,-0.2468,0.3567,17.7,-8.4,-40.2,253.12,-4.01,1.47,79912
-1.3791,0.1556,10.0257,0.0054,0.3642,9.7999,-0.2199,0.11,0.3213,17.1,-9,-40.4,246.2,-2.13,-0.03,80013
-0.7781,0.5399,8.9878,0.1362,0.3293,9.8002,-0.3922,0.2224,-0.0367,16.5,-9.3,-40.3,247.98,-2.61,-1.09,80115
-0.7841,0.929,8.5557,0.0587,0.339,9.8006,0.1112,-0.0464,-0.0159,15.9,-9.2,-40.8,244.98,-1.98,-0.34,80218
-0.6033,1.3958,8.7628,-0.0169,0.5114,9.7933,0.1796,-0.1014,-0.1918,15.9,-9.2,-41,245.95,-2.66,0.17,80319
-0.8547,0.6249,11.9973,0.1315,0.7147,9.7797,0.4972,-0.2786,-0.1613,16.1,-9.3,-41.2,250.06,-4.18,-0.77,80422
-0.8056,-0.7386,11.7699,0.2034,0.8362,9.7688,-0.0098,0.3335,-0.1051,15.8,-9.8,-41,248.91,-4.89,-1.19,80524
-0.5076,0.5435,9.4523,-0.101,0.6421,9.7851,-0.2969,0.1429,-0.16,15.9,-9.7,-41,244.94,-3.75,0.59,80626
-0.4226,1.482,7.0868,-0.307,0.532,9.7874,-0.033,-0.0501,-0.0501,16.3,-9.1,-41,245.22,-3.05,1.84,80727
-0.7003,0.759,8.8813,-0.2696,0.581,9.7857,-0.0208,-0.9566,-0.0195,17.3,-8.2,-41.1,250.78,-3.4,1.58,80829
-0.9433,0.1915,9.7923,0.0112,0.6013,9.7882,0.077,0.2187,0.4252,17.3,-7.7,-40.9,252.25,-3.39,-0.57,80932
-0.3771,-1.233,13.647,0.1071,0.4165,9.7972,-0.1185,-0.5131,0.0806,16.9,-8,-40.8,250.26,-2.43,-0.63,81034
0.31,0.9732,8.254,0.1239,0.3547,9.7995,0.1881,-0.2187,0.2456,16.3,-8.1,-40.7,247.39,-1.69,-0.43,81136
-0.8296,0.3831,8.7257,-0.0608,0.0515,9.8063,-0.5327,0.3836,-0.1381,15.9,-8.4,-41.1,245.16,-0.73,-0.21,81238
-1.0499,0.7075,7.7943,-0.1338,0.1226,9.805,0.1478,0.204,0.1197,15.9,-8.2,-41.2,243.94,-0.47,0.47,81340
-0.899,0.7697,9.4056,-0.1356,0.178,9.8041,0.0929,-0.4264,-0.1491,16.2,-8.2,-41.4,244.21,-0.9,1.09,81442
-0.0994,0.5614,10.4435,0.1029,0.395,9.7982,0.4215,-0.0061,-0.0232,16.4,-8.2,-41.4,248.87,-2.31,-0.6,81544
-0.8871,-0.5327,10.4423,-0.0513,0.3064,9.8017,-0.0195,0.3335,-0.2162,16.3,-8.4,-41.4,246.02,-1.16,-0.17,81645
-0.9218,-0.1053,10.1658,-0.0687,0.1156,9.8057,-0.5388,0.2712,-0.2749,16.3,-8.1,-41.5,244.44,-0.68,0.4,81747
-0.4058,0.9014,8.1379,-0.1252,0.1414,9.8048,0.0806,-0.0831,-0.0281,16.7,-7.4,-41.4,248.76,-0.83,0.73,81850
-0.5064,0.7997,10.1514,-0.1015,0.2181,9.8037,0.0415,0.0183,-0.0232,17.1,-7,-41.3,249.85,-1.27,0.59,81952
-3.699,-0.1353,10.6662,0.1144,0.6751,9.7827,0.6304,-1.1912,-0.1307,17.3,-7.1,-41.3,254.19,-3.24,0.75,82054
-2.4912,-1.9261,10.6039,0.2534,0.54,9.7885,-0.2089,0.0098,0.4924,16.9,-7.7,-41.3,252.32,-3.16,-1.48,82155
0.8942,0.9493,10.4818,0.4513,0.1374,9.7953,0.1051,0.1772,0.6121,16.3,-8.1,-41.7,247.5,-0.8,-2.64,82258
-0.3591,1.3719,7.9452,-0.3598,0.7657,9.7701,0.9835,0.27,-0.0684,15.8,-9.1,-41.4,248.42,-4.48,2.11,82360
-0.8882,2.9904,8.1403,-0.2057,2.0201,9.5941,0.6976,0.0073,-0.1087,16.8,-12.6,-40,254.72,-11.89,1.23,82488
-0.7721,2.8575,11.4036,-0.0447,2.4884,9.4856,0.7318,-0.4704,-0.0782,17.2,-13.8,-39.2,257.83,-14.7,0.27,82563
0.5303,2.5007,11.3485,0.146,2.7758,9.4045,-0.4105,-0.033,-0.3604,17.1,-15.7,-38.4,255.91,-16.79,-0.97,82666
0.8547,3.0227,7.2676,0.1961,2.7418,9.4135,-0.1014,-0.2028,0.0098,16.6,-17.3,-38.2,251.94,-16.24,-1.19,82768
-0.0443,2.9999,5.545,0.012,2.2397,9.5475,-0.6194,-0.204,-0.0061,16.5,-17.2,-38.2,246.77,-13.93,-0.26,82870
-0.4154,2.1201,7.3957,0.0351,1.4785,9.6945,-0.9297,0.1161,-0.1026,16.6,-15.4,-38.9,242.41,-8.67,-0.21,82972
-1.4557,0.4166,11.7795,-0.1916,0.4099,9.7962,-0.9615,0.1393,-0.044,17,-12.2,-39.3,240.96,-4.13,0.78,83074
-0.0862,0.7901,9.4631,0.2162,0.3744,9.7971,-0.215,-0.4899,0.1356,17.1,-9.5,-40.4,246.5,-2.06,-0.57,83176
-0.2011,0.4645,8.7879,0.4203,0.0322,9.7976,-0.3555,-0.1319,0.1979,16.8,-7.6,-41.1,246.24,0.37,-2.49,83277
-0.7075,-0.0192,8.667,0.5075,0.1859,9.7917,-0.2957,0.1283,-0.2309,15.7,-7.1,-42,251.09,-1.09,-2.97,83380
